id_match,formations,score,goals,goals_past,total_shots,shots_on_target,shots_off_target,blocked_shots,total_possession,total_passes,accurate_passes,pass_success,key_passes,dribbles_attempted,dribbles,dribbles_past,dribbles_success,aerials_won,aerial_success,offensive_aerials,defensive_aerials,tackles,tackle_success,tackles_attempted,clearances,interceptions,corners,win,draw,lose
1618,4-1-2-1-2,Jan-00,1,0,7,3,2,2,47.9,362,266,73,5,18,8,15,44,12,38,11,21,21,58,36,17,19,7,1,0,0
1619,3-5-1-1,Mar-00,3,0,13,7,4,2,58.7,561,467,83,7,31,17,3,55,14,41,16,18,16,84,19,17,10,6,1,0,0
1619,5/4/2001,Mar-00,0,3,9,1,4,4,41.3,385,291,76,6,11,3,17,27,20,59,18,16,26,60,43,12,18,2,0,0,1
1620,3-4-1-2,0 - 2,2,0,10,4,4,2,57.2,529,424,80,8,13,9,8,69,23,53,10,33,13,62,21,24,15,3,1,0,0
1620,4/4/2002,0 - 2,0,2,13,3,10,0,42.8,377,282,75,11,18,8,9,44,20,47,32,11,13,59,22,9,14,5,0,0,1
1621,4/4/2002,0 - 0,0,0,9,1,4,4,31.7,252,167,66,8,18,6,15,33,26,67,26,13,27,64,42,21,10,7,0,1,0
1621,4-2-3-1,0 - 0,0,0,14,2,7,5,68.3,565,490,87,9,32,15,6,47,13,33,13,26,26,81,32,16,9,4,0,1,0
1622,3-1-4-2,Mar-00,0,3,10,3,6,1,64.9,390,300,77,6,14,9,10,64,13,48,7,20,16,62,26,8,11,6,0,0,1
1622,4/3/2003,Mar-00,3,0,15,5,7,3,35.1,212,124,58,13,15,10,9,67,14,52,20,7,11,55,20,24,20,2,1,0,0
1623,3/5/2002,Mar-00,0,3,16,4,8,4,52,417,328,79,11,14,10,12,71,11,55,14,6,25,68,37,6,14,7,0,0,1
1623,4-1-4-1,Mar-00,3,0,11,7,4,0,48,412,323,78,8,21,12,10,57,9,45,6,14,14,58,24,28,18,1,1,0,0
1624,4/3/2003,0 - 0,0,0,7,0,5,2,62.5,498,383,77,6,26,7,14,27,22,50,22,22,19,58,33,23,12,6,0,1,0
1624,4-2-3-1,0 - 0,0,0,10,4,5,1,37.5,301,202,67,9,24,14,7,58,22,50,22,22,31,82,38,31,15,1,0,1,0
1625,4/4/2002,1-Jan,1,1,16,5,8,3,32,241,158,66,11,15,11,15,73,16,50,22,10,21,58,36,23,18,5,0,1,0
1625,4-3-1-2,1-Jan,1,1,11,4,2,5,68,539,455,84,9,25,15,11,60,16,50,10,22,18,62,29,17,14,5,0,1,0
1626,4-1-4-1,3-Feb,3,2,6,3,3,0,49.5,354,243,69,3,19,7,7,37,25,56,9,36,28,80,35,33,11,3,1,0,0
1626,4/4/2002,3-Feb,2,3,18,7,6,5,50.5,347,243,70,11,22,7,7,32,20,44,36,9,26,79,33,13,11,10,0,0,1
1627,4/3/2003,0 - 3,0,3,17,5,8,4,39.9,314,217,69,13,25,12,15,48,18,45,27,13,26,63,41,12,12,8,0,0,1
1627,4-3-2-1,0 - 3,3,0,13,6,6,1,60.1,498,394,79,8,27,15,12,56,22,55,13,27,19,61,31,21,10,3,1,0,0
1628,4/4/2002,1-Feb,1,2,21,6,8,7,56,421,345,82,14,31,21,26,68,17,61,23,5,16,38,42,11,10,7,0,0,1
1628,4-4-1-1,1-Feb,2,1,10,3,4,3,44,346,271,78,6,33,26,21,79,11,39,5,23,21,50,42,16,9,4,1,0,0
1629,4-1-2-1-2,1-Mar,3,1,23,9,5,9,59.1,458,384,84,18,13,7,9,54,10,56,9,9,18,67,27,15,11,7,1,0,0
1629,4/4/2002,1-Mar,1,3,13,10,2,1,40.9,323,254,79,11,13,9,7,69,8,44,9,9,21,75,28,23,12,5,0,0,1
1630,4/4/2002,1-Jan,1,1,10,3,5,2,60.8,485,386,80,8,23,11,7,48,27,52,16,36,16,70,23,13,7,4,0,1,0
1630,4-1-4-1,1-Jan,1,1,6,2,2,2,39.2,315,215,68,6,14,7,11,50,25,48,36,16,22,67,33,29,17,6,0,1,0
1631,4/3/2003,4-Jan,4,1,17,7,7,3,32.9,195,126,65,14,11,6,7,55,9,38,13,11,18,72,25,21,8,7,1,0,0
1631,4/4/2002,4-Jan,1,4,13,3,9,1,67.1,394,330,84,10,18,7,6,39,15,63,11,13,12,67,18,11,4,4,0,0,1
1632,4/4/2002,2-Jan,2,1,10,4,4,2,32.9,264,187,71,7,20,13,17,65,9,38,11,13,19,53,36,16,14,3,1,0,0
1632,4-2-3-1,2-Jan,1,2,19,8,7,4,67.1,531,446,84,13,29,17,13,59,15,63,13,11,12,48,25,8,15,7,0,0,1
1633,4-1-2-1-2,1-Mar,3,1,14,8,6,0,61.8,626,518,83,12,12,6,10,50,22,56,17,22,13,57,23,8,9,4,1,0,0
1633,5/4/2001,1-Mar,1,3,5,2,2,1,38.2,384,274,71,4,20,10,6,50,17,44,22,17,11,65,17,25,10,4,0,0,1
1634,4-2-3-1,1-Feb,2,1,11,5,4,2,42.9,291,191,66,8,26,16,6,62,10,43,15,8,18,75,24,13,9,6,1,0,0
1634,4-2-3-1,1-Feb,1,2,24,5,12,7,57.1,396,308,78,18,13,6,16,46,13,57,8,15,15,48,31,23,11,7,0,0,1
1635,4/4/2002,0 - 1,0,1,10,2,5,3,43.1,365,256,70,7,13,7,12,54,12,38,20,12,17,59,29,15,15,6,0,0,1
1635,4-1-2-1-2,0 - 1,1,0,18,6,10,2,56.9,514,410,80,15,17,12,7,71,20,63,12,20,20,74,27,33,11,5,1,0,0
1636,4-2-3-1,Jan-00,0,1,9,3,4,2,62.2,388,281,72,7,23,14,7,61,18,53,17,17,26,79,33,5,14,6,0,0,1
1636,4-1-4-1,Jan-00,1,0,9,3,3,3,37.8,245,148,60,5,20,7,14,35,16,47,17,17,16,53,30,20,13,0,1,0,0
1637,4/4/2002,2-Mar,3,2,15,9,5,1,38.3,308,228,74,8,14,4,5,29,14,52,14,13,11,69,16,16,8,6,1,0,0
1637,4-2-3-1,2-Mar,2,3,7,3,3,1,61.7,524,442,84,6,9,5,4,56,13,48,13,14,15,79,19,24,7,8,0,0,1
1638,4/4/2002,2-Mar,3,2,12,6,4,2,51.3,410,291,71,8,19,10,7,53,19,49,20,19,18,72,25,14,15,4,1,0,0
1638,4/4/2002,2-Mar,2,3,5,3,2,0,48.7,396,272,69,5,18,7,10,39,20,51,19,20,18,64,28,18,18,1,0,0,1
1639,4-2-2-2,3-Apr,4,3,8,6,2,0,42,352,248,70,7,17,9,14,53,17,39,24,20,12,46,26,22,11,1,1,0,0
1639,5/3/2002,3-Apr,3,4,18,6,10,2,58,467,359,77,14,17,14,9,82,27,61,19,25,20,69,29,12,8,3,0,0,1
1640,4/4/2002,0 - 0,0,0,15,7,3,5,52,313,203,65,10,29,19,6,66,17,65,16,10,13,68,19,14,6,7,0,1,0
1640,4-2-3-1,0 - 0,0,0,11,3,5,3,48,299,202,68,6,15,6,19,40,9,35,10,16,20,51,39,29,9,3,0,1,0
1641,4-1-4-1,1-Apr,1,4,12,6,3,3,61.1,421,340,81,7,14,7,11,50,17,55,14,17,19,63,30,10,8,3,0,0,1
1641,4/4/2002,1-Apr,4,1,11,7,2,2,38.9,278,188,68,3,15,11,7,73,14,45,17,14,13,65,20,21,15,3,1,0,0
1642,4/4/2002,1-Feb,1,2,8,1,3,4,51.7,427,335,78,7,12,1,8,8,17,59,23,6,10,56,18,9,6,3,0,0,1
1642,4/4/2002,1-Feb,2,1,15,5,9,1,48.3,397,308,78,15,12,8,1,67,12,41,6,23,19,95,20,15,10,8,1,0,0
1643,5/3/2002,3-Feb,2,3,19,9,7,3,55.6,415,311,75,13,19,10,5,53,24,56,26,17,5,50,10,16,14,8,0,0,1
1643,4-2-3-1,3-Feb,3,2,7,3,0,4,44.4,356,239,67,7,10,5,10,50,19,44,17,26,24,71,34,41,11,3,1,0,0
1644,3-4-2-1,0 - 0,0,0,18,5,9,4,53.3,361,262,73,13,16,14,10,88,22,59,24,13,13,57,23,4,9,5,0,1,0
1644,4/3/2003,0 - 0,0,0,12,4,5,3,46.7,317,222,70,9,15,10,14,67,15,41,13,24,10,42,24,23,10,4,0,1,0
1645,4/4/2002,2-Mar,2,3,12,4,7,1,41.5,302,201,67,10,14,5,10,36,7,29,12,12,22,69,32,11,13,3,0,0,1
1645,4-2-3-1,2-Mar,3,2,17,7,10,0,58.5,410,323,79,13,20,10,5,50,17,71,12,12,19,79,24,17,18,6,1,0,0
1646,4/3/2003,Feb-00,0,2,8,3,3,2,35.7,277,165,60,3,15,8,12,53,13,38,16,18,22,65,34,22,13,2,0,0,1
1646,3-1-4-2,Feb-00,2,0,11,5,5,1,64.3,485,394,81,8,17,12,8,71,21,62,18,16,14,64,22,7,14,3,1,0,0
1647,4-2-3-1,1-Jan,1,1,15,3,8,4,58.2,443,353,80,12,20,8,9,40,12,32,14,24,19,68,28,11,11,9,0,1,0
1647,4-2-3-1,1-Jan,1,1,11,3,2,6,41.8,324,232,72,10,22,9,8,41,26,68,24,14,24,75,32,26,12,6,0,1,0
1648,4-2-3-1,0 - 1,0,1,18,1,14,3,68.8,607,506,83,14,21,15,14,71,29,63,17,29,32,70,46,22,6,6,0,0,1
1648,4-2-3-1,0 - 1,1,0,9,2,4,3,31.3,270,174,64,7,33,14,15,42,17,37,29,17,19,56,34,33,12,8,1,0,0
1649,3/5/2002,2-Jan,1,2,22,8,4,10,59.8,460,394,86,16,23,15,26,65,4,29,13,1,17,40,43,4,12,10,0,0,1
1649,5/4/2001,2-Jan,2,1,8,2,3,3,40.2,325,251,77,6,33,26,15,79,10,71,1,13,18,55,33,29,13,1,1,0,0
1650,4/4/2002,0 - 1,0,1,17,5,8,4,57,450,362,80,13,12,7,5,58,16,52,16,15,23,82,28,11,7,10,0,0,1
1650,4/5/2001,0 - 1,1,0,6,1,4,1,43,353,276,78,5,17,5,7,29,15,48,15,16,15,68,22,29,5,2,1,0,0
1651,4/4/2002,1-Jan,1,1,25,4,13,8,40.3,306,217,71,19,26,17,8,65,19,51,22,15,8,50,16,16,14,10,0,1,0
1651,4-4-1-1,1-Jan,1,1,12,5,4,3,59.7,484,379,78,8,10,8,17,80,18,49,15,22,17,50,34,21,9,4,0,1,0
1652,4/4/2002,2-Mar,3,2,24,9,12,3,63.1,401,333,83,19,11,3,6,27,26,68,11,27,8,57,14,16,7,11,1,0,0
1652,4-2-3-1,2-Mar,2,3,11,4,5,2,36.9,239,168,70,9,6,6,3,100,12,32,27,11,24,89,27,31,7,3,0,0,1
1653,4/4/2002,0 - 2,2,0,7,1,3,3,41.4,289,169,58,4,15,7,13,47,34,55,34,28,17,57,30,21,9,2,1,0,0
1653,4/3/2003,0 - 2,0,2,22,5,12,5,58.6,394,299,76,16,24,13,7,54,28,45,28,34,16,70,23,9,21,12,0,0,1
1654,4-2-3-1,1-Jan,1,1,8,2,4,2,37.4,305,201,66,7,21,15,15,71,18,56,24,8,16,52,31,16,11,2,0,1,0
1654,4/4/2002,1-Jan,1,1,14,5,7,2,62.6,512,410,80,13,22,15,15,68,14,44,8,24,15,50,30,11,12,4,0,1,0
1655,4/4/2002,0 - 0,0,0,11,2,6,3,40.7,285,178,62,7,10,6,12,60,25,47,29,24,16,57,28,35,11,4,0,1,0
1655,4/4/2002,0 - 0,0,0,19,5,12,2,59.3,401,288,72,15,22,12,6,55,28,53,24,29,13,68,19,20,10,13,0,1,0
1656,4-3-1-2,Feb-00,0,2,9,1,7,1,46,385,290,75,8,8,4,11,50,12,43,15,13,21,66,32,19,8,4,0,0,1
1656,4-3-1-2,Feb-00,2,0,16,11,5,0,54,453,371,82,15,24,11,4,46,16,57,13,15,15,79,19,12,12,12,1,0,0
1657,4-2-3-1,3-Mar,3,3,10,5,2,3,61.3,465,375,81,6,19,9,12,47,5,36,4,10,18,60,30,15,16,4,0,1,0
1657,4/4/2002,3-Mar,3,3,11,5,4,2,38.7,291,207,71,6,26,12,9,46,9,64,10,4,20,69,29,8,16,3,0,1,0
1658,4/4/2002,1-Aug,1,8,8,5,3,0,26.7,226,180,80,7,6,5,23,83,9,50,9,9,13,36,36,17,10,2,0,0,1
1658,4/3/2003,1-Aug,8,1,26,13,7,6,73.3,641,585,91,19,28,23,5,82,9,50,9,9,10,67,15,6,6,7,1,0,0
1659,4-2-3-1,Jan-00,0,1,9,3,4,2,59,452,356,79,8,17,10,7,59,16,67,8,16,11,61,18,19,15,2,0,0,1
1659,4/4/2002,Jan-00,1,0,15,4,7,4,41,297,208,70,11,10,7,10,70,8,33,16,8,18,64,28,19,8,4,1,0,0
1660,4-1-3-2,1-Jan,1,1,12,3,6,3,46.6,386,262,68,9,12,6,9,50,30,51,19,40,21,70,30,28,9,3,0,1,0
1660,4/3/2003,1-Jan,1,1,12,6,3,3,53.4,420,314,75,9,17,9,6,53,29,49,40,19,13,68,19,7,14,3,0,1,0
1661,4/4/2002,1-Mar,3,1,12,3,5,4,46,265,177,67,7,19,11,7,58,18,67,19,8,16,70,23,21,12,6,1,0,0
1661,4/4/2002,1-Mar,1,3,21,6,11,4,54,321,230,72,16,16,7,11,44,9,33,8,19,22,67,33,24,9,7,0,0,1
1662,4-2-3-1,1-Mar,1,3,10,2,2,6,31.5,255,161,63,8,11,7,20,64,18,42,21,22,16,44,36,36,13,4,0,0,1
1662,4-4-1-1,1-Mar,3,1,27,10,9,8,68.5,533,431,81,18,28,20,7,71,25,58,22,21,12,63,19,8,6,11,1,0,0
1663,4/4/2002,0 - 1,0,1,5,0,2,3,46.2,300,190,63,2,9,6,14,67,30,52,31,27,17,55,31,19,9,4,0,0,1
1663,4-4-1-1,0 - 1,1,0,20,6,11,3,53.8,329,223,68,12,21,14,6,67,28,48,27,31,24,80,30,9,11,4,1,0,0
1664,4-2-3-1,0 - 2,0,2,12,2,10,0,68.9,559,467,84,11,24,14,6,58,18,55,16,17,12,67,18,8,6,9,0,0,1
1664,4-2-3-1,0 - 2,2,0,7,4,3,0,31.1,260,163,63,6,10,6,14,60,15,45,17,16,21,60,35,21,12,1,1,0,0
1665,4-2-3-1,Jan-00,1,0,10,4,6,0,53.5,432,332,77,8,20,9,17,45,13,39,18,15,21,55,38,18,10,4,1,0,0
1665,4/4/2002,Jan-00,0,1,14,4,5,5,46.5,354,259,73,11,31,17,9,55,20,61,14,19,19,68,28,9,8,5,0,0,1
1666,4/4/2002,3-Jan,3,1,13,6,3,4,51.1,437,359,82,10,16,11,8,69,12,67,8,10,20,71,28,18,6,5,1,0,0
1666,3-1-4-2,3-Jan,1,3,7,3,3,1,48.9,428,347,81,5,14,8,11,57,6,33,10,8,12,52,23,17,17,2,0,0,1
1667,4/5/2001,Jan-00,1,0,11,4,3,4,34.4,265,207,78,8,25,12,16,48,15,56,18,9,14,47,30,14,9,7,1,0,0
1667,4-3-1-2,Jan-00,0,1,16,4,8,4,65.6,508,434,85,9,20,16,12,80,12,44,9,18,23,66,35,9,9,7,0,0,1
1668,4/5/2001,4-Jan,1,4,11,3,4,4,59.3,413,318,77,10,14,9,11,64,18,46,16,23,21,66,32,24,6,6,0,0,1
1668,4/3/2003,4-Jan,4,1,14,6,7,1,40.7,266,179,67,11,18,11,9,61,21,54,23,16,11,55,20,17,12,8,1,0,0
1669,4/3/2003,0 - 0,0,0,11,3,6,2,45.1,307,213,69,8,22,9,6,41,20,48,24,18,14,70,20,17,12,5,0,1,0
1669,4-1-3-2,0 - 0,0,0,15,2,10,3,54.9,370,269,73,8,11,6,9,55,22,52,18,24,15,63,24,12,5,8,0,1,0
1670,4-3-2-1,1-Feb,2,1,15,7,8,0,54.9,472,360,76,11,25,17,14,68,14,45,16,15,20,59,34,7,15,4,1,0,0
1670,4/3/2003,1-Feb,1,2,16,7,5,4,45.1,383,281,73,15,21,14,17,67,17,55,15,16,21,55,38,8,10,3,0,0,1
1671,4/4/2002,Feb-00,0,2,16,4,9,3,49.4,328,252,77,9,19,12,14,63,14,54,15,11,12,46,26,11,16,8,0,0,1
1671,4/4/2002,Feb-00,2,0,12,5,6,1,50.6,332,265,80,8,23,14,12,61,12,46,11,15,15,56,27,21,12,6,1,0,0
1672,4-2-3-1,2-Jan,2,1,17,6,6,5,62.4,581,482,83,14,23,12,17,52,24,55,19,25,21,55,38,19,11,4,1,0,0
1672,4-2-3-1,2-Jan,1,2,15,4,6,5,37.6,345,262,76,10,25,17,12,68,20,45,25,19,13,52,25,11,10,3,0,0,1
1673,4-2-3-1,2-May,2,5,13,4,9,0,68.8,531,441,83,10,33,10,6,30,18,67,13,14,13,68,19,5,8,10,0,0,1
1673,4/4/2002,2-May,5,2,12,7,3,2,31.2,247,168,68,5,12,6,10,50,9,33,14,13,33,77,43,33,18,1,1,0,0
1674,4/4/2002,0 - 1,0,1,13,3,5,5,44.4,331,232,70,9,12,7,6,58,20,59,21,13,25,81,31,17,5,2,0,0,1
1674,4-2-3-1,0 - 1,1,0,20,5,6,9,55.6,433,328,76,15,13,6,7,46,14,41,13,21,14,67,21,14,8,5,1,0,0
1675,4-2-3-1,Feb-00,2,0,9,5,3,1,45.4,319,221,69,5,14,10,16,71,23,42,16,39,22,58,38,22,10,5,1,0,0
1675,3-4-2-1,Feb-00,0,2,13,0,11,2,54.6,384,297,77,6,32,16,10,50,32,58,39,16,10,50,20,18,8,3,0,0,1
1676,4/4/2002,0 - 0,0,0,20,6,8,6,48.7,373,282,76,16,21,13,7,62,15,54,11,17,12,63,19,14,6,7,0,1,0
1676,4-1-4-1,0 - 0,0,0,11,1,6,4,51.3,408,299,73,8,7,7,13,100,13,46,17,11,17,57,30,17,10,3,0,1,0
1677,4/4/2002,3-Jan,3,1,18,5,11,2,38.6,296,220,74,13,19,11,12,58,14,56,17,8,24,67,36,23,8,8,1,0,0
1677,4/3/2003,3-Jan,1,3,10,4,4,2,61.4,474,388,82,8,26,12,11,46,11,44,8,17,17,61,28,8,4,8,0,0,1
1678,5/3/2002,1-Jan,1,1,8,2,4,2,33.4,262,145,55,4,13,4,18,31,15,37,24,17,32,64,50,23,12,6,0,1,0
1678,4-2-3-1,1-Jan,1,1,12,3,4,5,66.6,532,430,81,9,40,18,4,45,26,63,17,24,13,76,17,13,13,13,0,1,0
1679,4/3/2003,Jan-00,1,0,15,4,8,3,57.9,422,331,78,11,29,15,8,52,22,44,21,29,16,67,24,18,15,12,1,0,0
1679,4/4/2002,Jan-00,0,1,9,1,6,2,42.1,316,194,61,6,18,8,15,44,28,56,29,21,17,53,32,25,10,4,0,0,1
1680,4/4/2002,Jan-00,0,1,13,3,8,2,49.7,360,255,71,9,18,10,12,56,13,41,22,10,18,60,30,15,15,4,0,0,1
1680,4-2-3-1,Jan-00,1,0,7,5,2,0,50.3,373,274,73,7,18,12,10,67,19,59,10,22,19,66,29,34,12,5,1,0,0
1681,4/4/2002,3-Mar,3,3,18,7,8,3,52.5,309,210,68,10,17,11,12,65,20,47,21,22,20,63,32,13,12,10,0,1,0
1681,4/4/2002,3-Mar,3,3,12,4,7,1,47.5,284,179,63,10,21,12,11,57,23,53,22,21,19,63,30,19,8,6,0,1,0
1682,5/3/2002,1-Feb,2,1,8,4,4,0,46.3,383,264,69,5,16,5,17,31,20,49,26,15,20,54,37,11,13,5,1,0,0
1682,3-4-2-1,1-Feb,1,2,10,3,7,0,53.7,443,332,75,8,25,17,5,68,21,51,15,26,20,80,25,17,26,6,0,0,1
1683,4-1-2-1-2,Apr-00,4,0,28,10,13,5,57.3,448,357,80,24,16,13,7,81,12,55,10,12,14,67,21,8,6,12,1,0,0
1683,3/5/2002,Apr-00,0,4,4,2,2,0,42.7,340,244,72,2,15,7,13,47,10,45,11,11,8,38,21,18,8,3,0,0,1
1684,4-2-3-1,1-Feb,2,1,11,2,5,4,40.7,328,244,74,8,10,7,12,70,21,64,18,15,22,65,34,26,12,1,1,0,0
1684,4-1-3-2,1-Feb,1,2,14,4,6,4,59.3,470,370,79,11,18,12,7,67,12,36,15,18,9,56,16,13,10,7,0,0,1
1685,4-1-2-1-2,4-Jan,4,1,12,4,5,3,53.8,429,329,77,10,17,6,9,35,6,35,10,7,18,67,27,10,13,5,1,0,0
1685,3-5-1-1,4-Jan,1,4,14,5,7,2,46.2,365,283,78,12,20,9,6,45,11,65,7,10,14,70,20,11,4,4,0,0,1
1686,4-3-1-2,2-Feb,2,2,9,4,1,4,35.8,268,172,64,6,26,9,10,35,24,52,23,23,27,73,37,17,19,4,0,1,0
1686,4-2-3-1,2-Feb,2,2,14,7,6,1,64.2,470,366,78,9,18,10,9,56,22,48,23,23,24,73,33,9,18,7,0,1,0
1687,4-4-1-1,0 - 4,4,0,14,7,6,1,53.6,457,360,79,9,24,17,6,71,14,56,3,22,14,70,20,29,17,4,1,0,0
1687,4-1-4-1,0 - 4,0,4,16,3,7,6,46.4,368,291,79,7,13,6,17,46,11,44,22,3,20,54,37,9,5,6,0,0,1
1688,4/4/2002,Feb-00,0,2,3,0,2,1,51.9,501,414,83,2,16,11,12,69,14,58,18,6,14,54,26,12,12,0,0,0,1
1688,4-2-3-1,Feb-00,2,0,10,3,4,3,48.1,462,378,82,8,19,12,11,63,10,42,6,18,20,65,31,16,13,2,1,0,0
1689,4/5/2001,Mar-00,0,3,5,2,2,1,60.9,433,346,80,4,12,5,14,42,21,62,11,23,21,60,35,28,8,4,0,0,1
1689,4/3/2003,Mar-00,3,0,12,5,5,2,39.1,272,192,71,5,25,14,5,56,13,38,23,11,14,74,19,24,10,2,1,0,0
1690,4-2-3-1,1-Feb,1,2,10,3,2,5,55.3,419,333,79,6,25,16,14,64,8,40,12,8,19,58,33,14,14,4,0,0,1
1690,4/3/2003,1-Feb,2,1,14,8,6,0,44.7,343,259,76,11,27,14,16,52,12,60,8,12,12,43,28,14,10,4,1,0,0
1691,4-4-1-1,1-Jan,1,1,18,4,7,7,54,355,241,68,9,19,7,10,37,4,20,9,11,15,60,25,19,20,10,0,1,0
1691,4-2-3-1,1-Jan,1,1,17,2,9,6,46,305,177,58,6,16,10,7,63,16,80,11,9,21,75,28,24,13,8,0,1,0
1692,4/4/2002,1-Feb,1,2,8,5,3,0,41.2,268,167,62,5,7,4,10,57,14,44,15,17,17,63,27,25,14,1,0,0,1
1692,4/3/2003,1-Feb,2,1,12,6,3,3,58.8,367,265,72,9,17,10,4,59,18,56,17,15,19,83,23,17,10,6,1,0,0
1693,4/4/2002,2-Feb,2,2,7,3,2,2,36.4,281,189,67,7,22,9,5,41,6,35,10,7,17,77,22,10,11,3,0,1,0
1693,4-1-3-2,2-Feb,2,2,10,3,5,2,63.6,490,395,81,7,14,5,9,36,11,65,7,10,23,72,32,3,7,2,0,1,0
1694,4/4/2002,3-Mar,3,3,19,6,4,9,55.3,398,299,75,15,23,12,6,52,24,50,22,26,19,76,25,12,7,11,0,1,0
1694,4-2-3-1,3-Mar,3,3,11,6,3,2,44.7,348,251,72,8,18,6,12,33,24,50,26,22,18,60,30,35,7,2,0,1,0
1695,4/4/2002,1-Mar,1,3,15,5,5,5,53.4,365,271,74,11,29,12,8,41,16,46,22,13,20,71,28,13,6,5,0,0,1
1695,4-2-3-1,1-Mar,3,1,10,4,5,1,46.6,336,260,77,7,19,8,12,42,19,54,13,22,23,66,35,29,11,3,1,0,0
1696,4-2-3-1,Mar-00,3,0,15,5,7,3,55.6,530,434,82,11,14,11,17,79,19,49,17,22,18,51,35,18,14,7,1,0,0
1696,4-4-1-1,Mar-00,0,3,10,2,5,3,44.4,424,322,76,9,23,17,11,74,20,51,22,17,5,31,16,13,17,4,0,0,1
1697,4/4/2002,2-Apr,4,2,12,6,5,1,35.7,291,211,73,8,19,8,12,42,19,53,16,20,20,63,32,23,11,2,1,0,0
1697,4-1-4-1,2-Apr,2,4,25,3,12,10,64.3,520,430,83,16,22,12,8,55,17,47,20,16,24,75,32,12,5,4,0,0,1
1698,3-4-2-1,1-Feb,2,1,9,4,3,2,47.3,378,291,77,5,18,6,6,33,14,44,13,19,12,67,18,25,11,2,1,0,0
1698,3-4-1-2,1-Feb,1,2,10,1,8,1,52.7,418,310,74,6,13,6,6,46,18,56,19,13,18,75,24,14,8,7,0,0,1
1699,3/4/2003,0 - 3,3,0,12,4,3,5,54.7,423,316,75,11,23,15,10,65,24,55,16,28,15,60,25,12,20,6,1,0,0
1699,4/4/2002,0 - 3,0,3,16,6,7,3,45.3,347,231,67,14,21,10,15,48,20,45,28,16,11,42,26,12,13,6,0,0,1
1700,4/4/2002,2-Feb,2,2,20,5,9,6,58.2,514,433,84,16,22,11,13,50,19,61,15,16,17,57,30,11,5,6,0,1,0
1700,4/4/2002,2-Feb,2,2,6,3,2,1,41.8,382,297,78,2,19,13,11,68,12,39,16,15,16,59,27,23,13,0,0,1,0
1701,4/4/2002,Jan-00,1,0,10,4,5,1,26.2,207,113,55,7,16,3,14,19,13,42,21,10,18,56,32,14,14,4,1,0,0
1701,4-2-3-1,Jan-00,0,1,5,3,1,1,73.8,606,511,84,5,24,14,3,58,18,58,10,21,26,90,29,16,13,3,0,0,1
1702,4-2-3-1,1-Feb,2,1,14,5,5,4,56.3,479,382,80,14,23,18,12,78,19,49,15,24,18,60,30,26,18,1,1,0,0
1702,4/4/2002,1-Feb,1,2,18,5,8,5,43.7,349,253,72,12,23,12,18,52,20,51,24,15,20,53,38,13,14,10,0,0,1
1703,4-4-1-1,Mar-00,0,3,13,4,5,4,39,325,230,71,10,18,8,6,44,12,44,11,16,18,75,24,15,24,5,0,0,1
1703,3/5/2002,Mar-00,3,0,19,4,8,7,61,511,409,80,16,14,6,8,43,15,56,16,11,15,65,23,19,16,6,1,0,0
1704,4/4/2002,1-Feb,2,1,19,4,7,8,42,352,277,79,14,12,6,7,50,14,48,19,10,8,53,15,16,10,5,1,0,0
1704,4-4-1-1,1-Feb,1,2,14,8,5,1,58,488,401,82,13,11,7,6,64,15,52,10,19,15,71,21,13,6,7,0,0,1
1705,4-2-3-1,Feb-00,2,0,11,4,4,3,50,344,246,72,9,28,17,7,61,14,54,11,15,13,65,20,22,6,9,1,0,0
1705,4-2-3-1,Feb-00,0,2,10,3,4,3,50,341,262,77,6,12,7,17,58,12,46,15,11,16,48,33,13,10,8,0,0,1
1706,4/4/2002,1-Mar,1,3,9,3,5,1,54.1,289,213,74,5,8,3,5,38,17,49,10,25,23,82,28,37,5,5,0,0,1
1706,4/4/2002,1-Mar,3,1,27,9,13,5,45.9,239,164,69,21,20,5,3,25,18,51,25,10,9,75,12,19,18,8,1,0,0
1707,4-3-1-2,Jan-00,0,1,22,6,11,5,59,398,293,74,15,20,10,11,50,27,61,23,21,14,56,25,16,11,7,0,0,1
1707,4/4/2002,Jan-00,1,0,17,8,7,2,41,287,181,63,9,15,11,10,73,17,39,21,23,17,63,27,28,8,3,1,0,0
1708,4/3/2003,2-Jan,1,2,18,5,11,2,62.9,535,448,84,9,16,12,15,75,7,33,12,9,22,59,37,14,12,7,0,0,1
1708,4-2-3-1,2-Jan,2,1,9,4,5,0,37.1,327,247,76,5,27,15,12,56,14,67,9,12,8,40,20,36,13,4,1,0,0
1709,4-1-4-1,1-Apr,1,4,9,1,5,3,51.6,390,315,81,8,26,17,9,65,7,44,3,13,16,64,25,18,12,5,0,0,1
1709,4/4/2002,1-Apr,4,1,20,7,7,6,48.4,356,273,77,11,20,9,17,45,9,56,13,3,33,66,50,12,12,5,1,0,0
1710,4/4/2002,1-Apr,1,4,9,3,4,2,53.2,367,287,78,6,10,4,5,40,13,52,15,10,14,74,19,12,7,0,0,0,1
1710,4-1-4-1,1-Apr,4,1,13,6,5,2,46.8,308,238,77,10,9,5,4,56,12,48,9,16,15,79,19,11,9,2,1,0,0
1711,4-2-3-1,0 - 0,0,0,11,4,5,2,27.2,241,146,61,9,16,5,19,31,7,27,18,8,30,61,49,30,18,5,0,1,0
